ID,Short label,Label,County Name,Population,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19
287,LEE,Lee,Lee,17595,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.81 ,1.62 ,1.62 ,1.62 ,1.62 ,1.62 ,1.62 ,0.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.62 ,2.44 ,2.44 ,2.44 ,3.25 ,3.25 ,3.25 ,1.62 ,0.81 ,0.81 ,0.81 ,0.81 ,0.00 ,1.62 ,1.62 ,1.62 ,2.44 ,3.25 ,2.44 ,4.06 ,10.55 ,10.55 ,13.80 ,12.18 ,11.37 ,11.37 ,11.37 ,3.25 ,3.25 ,0.00 ,1.62 ,1.62 ,1.62 ,3.25 ,5.68 ,8.12 ,8.12 ,7.31 ,7.31 ,8.12 ,8.12 ,12.99 ,9.74 ,10.55 ,11.37 ,14.61 ,13.80 ,11.37 ,4.87 ,6.50 ,6.50 ,5.68 ,4.06 ,4.87 ,5.68,6.50 ,6.50 ,12.99 ,12.99 ,21.92 ,21.11 ,22.73 ,24.36 ,21.11 ,16.24 ,21.11 ,10.55 ,10.55 ,12.18 ,12.99 ,22.73 ,20.30 ,17.05 
289,LEO,Leon,Leon,17707,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.81 ,0.81 ,1.61 ,1.61 ,1.61 ,1.61 ,1.61 ,0.81 ,0.81 ,0.00 ,0.00 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,1.61 ,1.61 ,1.61 ,1.61 ,1.61 ,1.61 ,1.61 ,0.81 ,0.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.81 ,0.81 ,0.81 ,0.81 ,1.61 ,1.61 ,1.61 ,2.42 ,2.42 ,2.42 ,2.42 ,1.61 ,1.61 ,1.61 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.00 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.81 ,1.61 ,1.61 ,1.61 ,2.42 ,3.23 ,4.03 ,5.65 ,4.84 ,4.84 ,5.65 ,4.84 ,4.03 ,8.87 ,6.45 ,9.68,9.68 ,10.49 ,13.72 ,13.72 ,12.91 ,12.91 ,37.92 ,41.15 ,43.57 ,47.60 ,48.41 ,44.37 ,44.37 ,20.98 ,20.17 ,23.40 ,16.14 ,16.94 
291,LIB,Liberty,Liberty,85284,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.17 ,0.17 ,0.34 ,0.34 ,0.34 ,0.34 ,0.34 ,0.34 ,0.50 ,0.50 ,0.67 ,0.67 ,0.67 ,1.68 ,2.01 ,1.84 ,1.84 ,1.84 ,2.18 ,2.18 ,1.34 ,1.34 ,1.68 ,1.51 ,2.01 ,2.18 ,2.18 ,2.18 ,2.35 ,1.84 ,2.01 ,1.51 ,1.01 ,1.01 ,1.01 ,0.67 ,1.01 ,1.01 ,1.17 ,1.17 ,1.17 ,1.17 ,1.01 ,1.01 ,1.01 ,2.85 ,3.18 ,3.52 ,4.02 ,4.19 ,4.02 ,3.85 ,2.18 ,1.84 ,1.51 ,0.84 ,1.17 ,1.51 ,1.51 ,0.84 ,0.84 ,0.84 ,0.84 ,0.17 ,0.00 ,1.51 ,2.01 ,2.51 ,2.51 ,2.51 ,2.85 ,2.68 ,1.84 ,1.51 ,1.34 ,1.34 ,2.18 ,2.18 ,3.02 ,3.35 ,3.35 ,3.18 ,4.02 ,4.86 ,7.71 ,8.04 ,8.04 ,9.38 ,10.05 ,9.88 ,9.88 ,8.54 ,8.21 ,11.22 ,14.24 ,15.58 ,16.92 ,19.77 ,20.77,24.96 ,23.45 ,21.44 ,19.26 ,20.60 ,19.10 ,19.10 ,17.25 ,17.76 ,19.77 ,22.11 ,20.44 ,20.44 ,22.11 ,22.11 ,20.77 ,19.93 ,19.60 
293,LIM,Limestone,Limestone,23544,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.61 ,0.61 ,0.61 ,0.61 ,0.61 ,0.61 ,1.21 ,0.61 ,0.61 ,1.21 ,1.21 ,1.21 ,1.21 ,0.61 ,2.43 ,2.43 ,2.43 ,3.64 ,4.85 ,4.85 ,4.85 ,3.03 ,3.03 ,2.43 ,1.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.61 ,1.21 ,0.61 ,0.61 ,0.61 ,1.21 ,1.21 ,0.61 ,0.00 ,0.61 ,0.61 ,0.61 ,0.61 ,1.21 ,1.21 ,1.21 ,1.21 ,1.21 ,1.21 ,0.61 ,0.00 ,0.00 ,1.21 ,1.21 ,1.82 ,2.43 ,4.25 ,4.85 ,4.85 ,3.64 ,3.64 ,3.03 ,3.03 ,1.21 ,0.61 ,0.61 ,1.82 ,2.43 ,4.25 ,3.64 ,4.85 ,4.85 ,4.85 ,4.85 ,4.25 ,3.64 ,3.64 ,3.64 ,4.25 ,4.25 ,3.64 ,4.25 ,2.43 ,2.43 ,1.82 ,1.21 ,1.82 ,1.21 ,0.61 ,1.21 ,1.82 ,2.43 ,2.43 ,3.03 ,4.25 ,6.07,8.49 ,10.32 ,9.71 ,9.71 ,9.10 ,7.89 ,13.35 ,18.20 ,20.02 ,24.88 ,24.88 ,24.88 ,27.30 ,21.84 ,14.56 ,12.74 ,7.28 ,10.32 
295,LIP,Lipscomb,Lipscomb,3651,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.91 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,3.91 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.91 ,7.83 ,11.74 ,11.74 ,11.74 ,11.74 ,19.56 ,15.65 ,11.74 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.83,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,7.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.91 ,3.91 ,3.91 ,3.91 ,3.91 ,3.91 
297,LIV,Live Oak,Live Oak,12030,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.19 ,2.38 ,3.56 ,3.56 ,3.56 ,3.56 ,3.56 ,2.38 ,1.19 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.38 ,2.38 ,2.38 ,2.38 ,2.38 ,2.38 ,2.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.19 ,1.19 ,1.19 ,2.38 ,2.38 ,2.38 ,4.75 ,3.56 ,3.56 ,3.56 ,2.38 ,2.38 ,2.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.13 ,7.13 ,7.13 ,7.13 ,14.25 ,14.25 ,14.25 ,7.13 ,19.00 ,19.00,19.00 ,11.88 ,11.88 ,19.00 ,24.94 ,22.56 ,36.81 ,38.00 ,40.38 ,40.38 ,38.00 ,32.06 ,22.56 ,27.31 ,26.13 ,30.88 ,42.75 ,38.00 
299,LAN,Llano,Llano,19452,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.73 ,1.47 ,1.47 ,1.47 ,1.47 ,2.20 ,2.20 ,1.47 ,0.73 ,0.73 ,0.73 ,0.73 ,(0.73),0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.73 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.73 ,0.73 ,0.73 ,0.73 ,0.73 ,1.47 ,1.47 ,0.73 ,0.73 ,0.73 ,0.73 ,2.94 ,2.20 ,2.20 ,1.47 ,1.47 ,2.20 ,2.20 ,0.73 ,1.47 ,2.20,2.20 ,2.94 ,2.20 ,2.20 ,1.47 ,0.73 ,9.55 ,12.48 ,13.22 ,16.89 ,25.70 ,26.44 ,27.17 ,21.30 ,19.09 ,20.56 ,16.89 ,10.28 
301,LOV,Loving,Loving,92,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
303,LUB,Lubbock,Lubbock,317210,,,,,,,,,,,,,,,0.09 ,0.09 ,0.09 ,0.50 ,0.54 ,0.86 ,0.99 ,1.31 ,1.76 ,2.21 ,2.97 ,3.96 ,4.01 ,4.23 ,4.82 ,4.95 ,4.64 ,4.64 ,4.10 ,4.77 ,5.27 ,5.00 ,5.36 ,6.89 ,6.17 ,6.26 ,6.89 ,7.52 ,7.12 ,6.71 ,5.54 ,5.76 ,5.76 ,4.64 ,3.60 ,3.92 ,3.51 ,3.11 ,2.66 ,2.21 ,2.07 ,2.43 ,2.21 ,2.34 ,2.43 ,2.52 ,2.70 ,2.66 ,2.12 ,1.80 ,1.80 ,1.76 ,1.71 ,1.71 ,1.44 ,1.44 ,1.49 ,1.35 ,1.22 ,1.17 ,1.13 ,1.44 ,1.62 ,1.80 ,1.94 ,2.03 ,1.94 ,1.98 ,1.71 ,1.35 ,1.44 ,1.31 ,1.26 ,1.67 ,1.44 ,1.35 ,1.80 ,2.07 ,2.25 ,2.48 ,2.34 ,2.39 ,3.06 ,3.15 ,3.56 ,4.77 ,4.95 ,6.21 ,8.83 ,11.53 ,15.58 ,17.79 ,19.86 ,20.85 ,23.10 ,26.66 ,28.55 ,29.68 ,31.89 ,31.34 ,32.47 ,30.98 ,32.70,35.67 ,37.15 ,31.70 ,28.64 ,26.08 ,37.06 ,35.04 ,34.86 ,34.05 ,40.71 ,47.20 ,50.80 ,40.76 ,34.77 ,37.47 ,37.51 ,35.35 ,34.99 
305,LYN,Lynn,Lynn,5588,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.56 ,2.56 ,5.11 ,5.11 ,5.11 ,7.67 ,7.67 ,5.11 ,5.11 ,2.56 ,2.56 ,2.56 ,0.00 ,5.11 ,5.11 ,5.11 ,5.11 ,5.11 ,5.11 ,5.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.56 ,2.56 ,5.11 ,5.11 ,5.11 ,5.11 ,5.11 ,2.56 ,5.11 ,2.56 ,2.56 ,2.56 ,2.56 ,2.56 ,7.67 ,15.34 ,15.34 ,28.12 ,28.12 ,28.12 ,33.23 ,28.12 ,17.90 ,17.90 ,5.11 ,5.11 ,5.11 ,5.11 ,5.11 ,12.78 ,17.90 ,17.90 ,17.90 ,17.90 ,25.56 ,25.56,30.68 ,25.56 ,28.12 ,28.12 ,28.12 ,17.90 ,30.68 ,28.12 ,28.12 ,35.79 ,35.79 ,35.79 ,33.23 ,25.56 ,15.34 ,15.34 ,5.11 ,5.11 
313,MAD,Madison,McCulloch,8660,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.65 ,3.30 ,4.95 ,4.95 ,4.95 ,4.95 ,4.95 ,3.30 ,1.65 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.65 ,1.65 ,1.65 ,1.65 ,3.30 ,3.30 ,3.30 ,3.30 ,4.95 ,4.95 ,6.60 ,9.90 ,9.90 ,9.90 ,9.90 ,9.90,16.50 ,14.85 ,14.85 ,14.85 ,14.85 ,14.85 ,14.85 ,9.90 ,9.90 ,4.95 ,4.95 ,4.95 ,6.60 ,4.95 ,9.90 ,11.55 ,11.55 ,11.55 
315,MAR,Marion,McLennan,253066,,,,,,,,,,,,,,,0.40 ,0.40 ,0.40 ,1.13 ,1.30 ,1.24 ,1.47 ,1.52 ,1.64 ,1.64 ,1.07 ,1.19 ,1.13 ,0.90 ,0.90 ,0.85 ,0.96 ,0.96 ,1.02 ,0.79 ,0.96 ,1.02 ,1.02 ,1.02 ,0.90 ,0.68 ,0.68 ,0.56 ,0.45 ,0.40 ,0.28 ,0.28 ,0.23 ,0.40 ,0.28 ,0.28 ,0.28 ,0.34 ,0.56 ,0.51 ,0.40 ,0.45 ,0.56 ,0.56 ,0.51 ,0.23 ,0.28 ,0.23 ,0.28 ,0.17 ,0.17 ,0.17 ,0.17 ,0.23 ,0.23 ,0.11 ,0.17 ,0.17 ,0.23 ,0.23 ,0.11 ,0.34 ,0.56 ,0.56 ,0.56 ,0.51 ,0.51 ,0.79 ,0.62 ,0.62 ,0.62 ,0.62 ,0.62 ,0.73 ,0.51 ,0.56 ,0.45 ,0.51 ,0.62 ,0.62 ,0.68 ,0.96 ,1.02 ,1.41 ,1.47 ,1.64 ,1.92 ,2.60 ,3.27 ,4.57 ,5.36 ,6.15 ,8.19 ,10.78 ,10.89 ,12.70 ,14.17 ,17.33 ,20.44 ,22.24 ,22.02 ,23.94 ,30.26,33.59 ,41.77 ,53.01 ,53.01 ,53.06 ,56.62 ,61.36 ,68.59 ,64.69 ,49.62 ,50.86 ,49.28 ,53.40 ,49.45 ,40.76 ,37.14 ,43.35 ,42.56 
317,MAT,Martin,McMullen,783,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18.24 ,18.24 ,18.24 ,18.24 ,18.24 ,72.98 
319,MAS,Mason,Madison,14527,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.98 ,0.98 ,0.98 ,1.97 ,1.97 ,1.97 ,1.97 ,0.98 ,0.98 ,0.98 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,(0.98),(0.98),(0.98),(0.98),(0.98),(0.98),(0.98),0.98 ,1.97 ,1.97 ,1.97 ,1.97 ,0.98 ,0.98 ,1.97 ,2.95 ,4.92 ,4.92 ,4.92 ,5.90 ,5.90 ,3.93 ,1.97 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.98 ,0.98 ,0.98 ,1.97 ,1.97 ,1.97 ,7.87 ,7.87 ,9.83 ,9.83 ,9.83 ,9.83 ,9.83 ,5.90 ,5.90 ,4.92 ,5.90 ,5.90 ,7.87 ,8.85 ,5.90 ,3.93 ,1.97 ,1.97 ,1.97 ,1.97 ,0.00 ,1.97 ,5.90,9.83 ,10.82 ,16.72 ,14.75 ,15.73 ,14.75 ,41.30 ,59.00 ,58.02 ,60.97 ,69.82 ,83.59 ,90.47 ,81.62 ,65.89 ,76.70 ,66.87 ,65.89 
321,MAG,Matagorda,Marion,10294,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.16 ,4.16 ,4.16 ,4.16 ,4.16 ,8.33 ,8.33 ,4.16 ,4.16 ,4.16 ,5.55 ,8.33 ,4.16 ,4.16 ,9.71 ,11.10 ,11.10 ,11.10 ,8.33 ,8.33 ,8.33 ,2.78 ,2.78 ,2.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,(1.39),(1.39),0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,1.39 ,2.78 ,1.39 ,1.39 ,2.78 ,2.78 ,2.78 ,5.55 ,4.16 ,4.16 ,4.16 ,2.78 ,2.78 ,2.78 ,0.00 ,0.00 ,2.78 ,2.78 ,5.55 ,6.94 ,6.94 ,6.94 ,6.94 ,6.94,6.94 ,4.16 ,2.78 ,4.16 ,4.16 ,11.10 ,12.49 ,12.49 ,12.49 ,12.49 ,15.27 ,40.25 ,41.63 ,37.47 ,41.63 ,43.02 ,47.18 ,43.02 
323,MAV,Maverick,Martin,6044,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,0.00 ,0.00 ,0.00 ,0.00 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.36 ,2.36 ,2.36 ,2.36 ,4.73 ,7.09 ,7.09 ,7.09 ,7.09 ,9.45 ,11.82 ,9.45 ,11.82 ,11.82 ,16.55 ,21.27 ,21.27,18.91 ,18.91 ,16.55 ,16.55 ,9.45 ,7.09 ,9.45 ,11.82 ,16.55 ,16.55 ,16.55 ,16.55 ,16.55 ,16.55 ,14.18 ,16.55 ,16.55 ,16.55 
307,MCU,McCulloch,Mason,3899,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.66 ,14.66 ,51.30 ,51.30 ,73.28 ,84.27 ,84.27 ,69.61 ,76.94 ,43.97 ,47.63 ,25.65 ,14.66 ,14.66 ,14.66 ,7.33 ,3.66 ,0.00 ,0.00 ,10.99 ,10.99 ,10.99 ,10.99 ,10.99 ,10.99 ,10.99 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.66,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,7.33 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,3.66 ,10.99 ,10.99 ,10.99 ,10.99 
